student_name,teacher_name,grade,time_in,time_out,what_happened,does_students_behavior_pose_a_safety_risk_to_them_or_others,student_sent_to_administrator,isla_debrief_completed,coached_student_on_appropriate_behavior_skill,practiced_re_connection_conversation_with_you,did_the_student_complete_a_re_connection_card,did_the_student_do_the_re_connection_conversation_with_their_teacher,did_the_student_reenter_the_classroom,if_not_why,minutes_in_office,notes,time_lost,date
Griselda Marchbanks,Wonder Woman,7,2020-02-13T11:16:45Z,2020-02-13T11:51:59Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:35:14Z,,35.2333333333333,2020-02-13
Griselda Marchbanks,Wonder Woman,7,2020-03-03T11:15:55Z,2020-03-03T11:50:31Z,[teacher report of what happened],No,No,No,No,No,No,No,No,Stayed until end of period,,,34.6,2020-03-03
Griselda Marchbanks,Wonder Woman,7,2020-03-05T11:24:13Z,2020-03-05T11:50:33Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Student not ready,,,26.3333333333333,2020-03-05
Griselda Marchbanks,Superman,7,2020-03-03T09:40:33Z,2020-03-03T09:54:34Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,,,14.016666674614,2020-03-03
Griselda Marchbanks,Black Canary,7,2020-01-21T11:39:09Z,2020-01-21T15:05:10Z,[teacher report of what happened],No,Yes,,,,,,,,1899-12-30T03:26:01Z,,206.016666666667,2020-01-21
Griselda Marchbanks,Cosmic Boy,7,2019-10-25T10:30:10Z,2019-10-25T10:37:38Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T00:07:28Z,,7.46666666666667,2019-10-25
Griselda Marchbanks,Cosmic Boy,7,2019-11-14T12:02:48Z,2019-11-14T12:22:14Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:19:25.:00Z,,19.433333325386,2019-11-14
Griselda Marchbanks,Cosmic Boy,7,2019-11-25T12:09:51Z,2019-11-25T12:38:58Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Not enough time left in period,1899-12-30T00:29:07Z,[ISLA facilitator notes],29.116666674614,2019-11-25
Griselda Marchbanks,Cosmic Boy,7,2019-12-02T12:27:08Z,2019-12-02T12:36:35.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Student not ready,1899-12-30T00:09:27.:00Z,,9.46666665871938,2019-12-02
Griselda Marchbanks,Cosmic Boy,7,2019-12-03T12:06:17.:00Z,2019-12-03T12:35:30Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,1899-12-30T00:29:12Z,[ISLA facilitator notes],29.2000000079473,2019-12-03
Griselda Marchbanks,Cosmic Boy,7,2019-12-10T12:16:09Z,2019-12-10T12:35:39Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Not enough time left in period,1899-12-30T00:19:30Z,[ISLA facilitator notes],19.5000000079473,2019-12-10
Griselda Marchbanks,Cosmic Boy,7,2020-01-22T12:27:41Z,2020-01-22T12:49:54Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,,No,Stayed until end of period,1899-12-30T00:22:13Z,,22.2166666666667,2020-01-22
Griselda Marchbanks,Hawkman,7,2019-10-04T13:17:17Z,2019-10-04T13:23:12Z,,No,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:05:55Z,,5.91666666666667,2019-10-04
Griselda Marchbanks,Hawkman,7,2019-10-25T12:10:14Z,2019-10-25T13:10:14Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,1899-12-30T01:00:00Z,[ISLA facilitator notes],60,2019-10-25
Griselda Marchbanks,Hawkman,7,2019-11-04T14:42:27Z,2019-11-04T15:04:40Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:22:13Z,,22.2166666587194,2019-11-04
Griselda Marchbanks,Hawkman,7,2019-11-06T10:26:53Z,2019-11-06T10:42:47Z,,No,No,No,No,No,No,No,Yes,,1899-12-30T00:15:54Z,[ISLA facilitator notes],15.8999999920527,2019-11-06
Griselda Marchbanks,Cyclops,7,2020-02-19T12:10:53Z,2020-02-19T12:15:39Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:04:46Z,,4.76666666666667,2020-02-19
Griselda Marchbanks,Shazam!,7,2020-02-18T08:25:30Z,2020-02-18T08:43:31.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,1899-12-30T00:18:01.:00Z,[ISLA facilitator notes],18.033333325386,2020-02-18
Olympe Maxime,Scarlet Witch,7,2019-11-01T11:19:32Z,2019-11-01T11:54:13Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:34:41Z,,34.6833333333333,2019-11-01
Olympe Maxime,Wasp,7,2019-10-09T12:21:41Z,2019-10-09T12:46:47Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:25:06Z,,25.1,2019-10-09
Olympe Maxime,Wasp,7,2020-02-20T14:23:39Z,2020-02-20T15:02:37Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:38:58Z,,38.966666674614,2020-02-20
Olympe Maxime,Wonder Woman,7,2020-02-21T13:48:50.:00Z,2020-02-21T14:12:16Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,,,23.416666674614,2020-02-21
Ernie Macmillan,Scarlet Witch,7,2019-11-05T11:42:45.:00Z,,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,,,,2019-11-05
Ernie Macmillan,Wasp,7,2019-11-14T14:31:03Z,2019-11-14T15:06:12Z,,No,Yes,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:35:09Z,,35.15,2019-11-14
Ernie Macmillan,Wasp,7,2020-01-07T12:10:31Z,2020-01-07T12:35:31Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,1899-12-30T00:25:00Z,[ISLA facilitator notes],25.0000000079473,2020-01-07
Ernie Macmillan,Wonder Woman,7,2019-09-27T13:54:15Z,2019-09-27T15:07:08Z,[teacher report of what happened],No,Yes,No,No,No,No,No,No,Stayed until end of period,1899-12-30T01:12:53Z,[ISLA facilitator notes],72.8833333333333,2019-09-27
Ernie Macmillan,Wonder Woman,7,2019-10-21T14:27:22Z,2019-10-21T15:04:59.:00Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T00:37:38Z,,37.6333333253861,2019-10-21
Ernie Macmillan,Superman,7,2019-09-19T09:39:56Z,2019-09-19T09:51:43Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:11:47Z,[ISLA facilitator notes],11.7833333333333,2019-09-19
Ernie Macmillan,Superman,7,2019-10-04T09:44:02Z,2019-10-04T09:54:28Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,No,Yes,No,Stayed until end of period,1899-12-30T00:10:26Z,,10.433333325386,2019-10-04
Ernie Macmillan,Superman,7,2019-10-14T09:53:02Z,2019-10-14T10:21:50Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,,,,1899-12-30T00:28:47.:00Z,,28.8,2019-10-14
Ernie Macmillan,Nick Fury,7,2019-10-16T08:57:26Z,2019-10-16T15:08:00Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T06:10:34Z,,370.566666674614,2019-10-16
Ernie Macmillan,Nick Fury,7,2019-10-22T09:20:23Z,2019-10-22T10:18:35Z,[teacher report of what happened],No,No,No,No,No,No,No,No,ISS,1899-12-30T00:58:12Z,,58.2,2019-10-22
Ernie Macmillan,Nick Fury,7,2019-10-28T11:34:51Z,2019-10-28T15:04:51Z,[teacher report of what happened],Yes,Yes,Yes,No,No,No,No,No,ISS,1899-12-30T03:30:00Z,,210,2019-10-28
Ernie Macmillan,Nick Fury,7,2020-02-21T13:48:07Z,2020-02-21T15:05:34Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,Other,,[ISLA facilitator notes],77.45,2020-02-21
Ernie Macmillan,Cosmic Boy,7,2019-12-16T11:12:30.:00Z,2019-12-16T12:03:09Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Student not ready,1899-12-30T00:50:38Z,,50.6333333412806,2019-12-16
Ernie Macmillan,Shazam!,7,2020-02-18T08:27:04Z,2020-02-18T08:43:14Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,1899-12-30T00:16:10Z,[ISLA facilitator notes],16.1666666666667,2020-02-18
Minerva McGonagall,Scarlet Witch,6,2019-11-05T11:52:50Z,2019-11-05T12:27:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,Yes,Yes,,1899-12-30T00:34:10Z,,34.166666674614,2019-11-05
Minerva McGonagall,Scarlet Witch,6,2019-11-06T12:25:39Z,2019-11-06T13:03:17Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:37:38Z,[ISLA facilitator notes],37.6333333333333,2019-11-06
Minerva McGonagall,Scarlet Witch,6,2019-12-13T11:33:05Z,2019-12-13T11:52:44Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,No,Other,1899-12-30T00:19:38.:00Z,[ISLA facilitator notes],19.6499999920527,2019-12-13
Minerva McGonagall,Wonder Girl,6,2019-09-13T10:35:42Z,2019-09-13T10:49:35Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,No,Other,1899-12-30T00:13:53Z,[ISLA facilitator notes],13.8833333333333,2019-09-13
Minerva McGonagall,Wonder Girl,6,2019-09-18T10:36:12Z,2019-09-18T10:57:45.:00Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:21:33.:00Z,,21.5666666587194,2019-09-18
Minerva McGonagall,Wonder Girl,6,2019-10-03T09:14:12Z,2019-10-03T09:50:50.:00Z,,No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:36:39Z,,36.6499999920527,2019-10-03
Minerva McGonagall,Wonder Girl,6,2019-10-03T11:53:24Z,2019-10-03T15:04:20Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Other,1899-12-30T03:10:56Z,[ISLA facilitator notes],190.933333333333,2019-10-03
Minerva McGonagall,Wonder Girl,6,2019-10-04T11:57:43Z,2019-10-04T13:44:00Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T01:46:17Z,,106.283333333333,2019-10-04
Minerva McGonagall,Wonder Girl,6,2019-10-10T08:55:44Z,2019-10-10T13:45:44Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,No,No,No,ISS,1899-12-30T04:50:00Z,[ISLA facilitator notes],290,2019-10-10
Minerva McGonagall,Wonder Girl,6,2019-10-17T09:12:36Z,2019-10-17T09:44:50Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:32:14Z,,32.2333333333333,2019-10-17
Minerva McGonagall,Wonder Girl,6,2019-10-24T09:36:22Z,2019-10-24T10:13:52Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Not enough time left in period,1899-12-30T00:37:30Z,,37.4999999920527,2019-10-24
Minerva McGonagall,Wonder Girl,6,2019-10-28T12:02:57Z,2019-10-28T13:00:01Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:57:04Z,,57.0666666666667,2019-10-28
Minerva McGonagall,Wonder Girl,6,2019-10-29T09:05:15.:00Z,2019-10-29T09:35:06Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:29:50Z,,29.8333333412806,2019-10-29
Minerva McGonagall,Wonder Girl,6,2019-10-30T09:21:55Z,2019-10-30T10:37:00.:00Z,[teacher report of what happened],No,No,Yes,No,No,No,No,No,Stayed until end of period,1899-12-30T01:15:05.:00Z,,75.0999999920527,2019-10-30
Minerva McGonagall,Wonder Girl,6,2019-11-04T08:48:12Z,2019-11-04T09:48:56Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T01:00:44Z,,60.7333333333333,2019-11-04
Minerva McGonagall,Wonder Girl,6,2019-11-14T12:29:02Z,2019-11-14T12:54:05Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:25:03Z,,25.05,2019-11-14
Minerva McGonagall,Wonder Girl,6,2019-11-21T12:13:38Z,2019-11-21T12:29:38.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:16:00.:00Z,,16.0166666587194,2019-11-21
Minerva McGonagall,Wonder Girl,6,2019-11-22T13:33:17Z,2019-11-22T14:40:00Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,No,ISS,1899-12-30T01:06:42.:00Z,,66.7166666666667,2019-11-22
Minerva McGonagall,Wonder Girl,6,2019-11-27T12:12:02Z,2019-11-27T12:19:22Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:07:19.:00Z,,7.33333332538605,2019-11-27
Minerva McGonagall,Wonder Girl,6,2019-12-06T13:09:45Z,2019-12-06T13:28:37Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Other,1899-12-30T00:18:52Z,[ISLA facilitator notes],18.8666666666667,2019-12-06
Minerva McGonagall,Wonder Girl,6,2019-12-18T12:47:10Z,2019-12-18T13:29:43Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Student not ready,1899-12-30T00:42:32.:00Z,,42.55,2019-12-18
Minerva McGonagall,Wonder Girl,6,2020-01-17T13:12:53Z,,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,Yes,,,,,2020-01-17
Minerva McGonagall,Wonder Girl,6,2020-01-27T11:57:22.:00Z,2020-01-27T14:22:45Z,[teacher report of what happened],,No,Yes,Yes,Yes,Yes,No,No,Student not ready,1899-12-30T02:25:22Z,,145.366666674614,2020-01-27
Minerva McGonagall,Black Canary,6,2019-10-02T11:43:04Z,2019-10-02T11:50:04Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Other,1899-12-30T00:07:00Z,[ISLA facilitator notes],7,2019-10-02
Minerva McGonagall,The Atom,6,2019-10-09T12:13:16Z,2019-10-09T13:13:16Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,No,No,No,Stayed until end of period,1899-12-30T01:00:00Z,[ISLA facilitator notes],60,2019-10-09
Minerva McGonagall,The Atom,6,2019-10-17T12:58:42Z,2019-10-17T13:26:53Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Stayed until end of period,1899-12-30T00:28:11Z,,28.1833333412806,2019-10-17
Minerva McGonagall,The Atom,6,2019-10-24T11:43:26Z,2019-10-24T12:12:55.:00Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,Yes,,1899-12-30T00:29:29.:00Z,,29.4999999920527,2019-10-24
Minerva McGonagall,The Atom,6,2019-10-24T12:28:59Z,2019-10-24T12:48:45Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:19:46Z,,19.7666666666667,2019-10-24
Minerva McGonagall,The Atom,6,2019-10-29T11:42:53Z,2019-10-29T12:10:38.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:27:45.:00Z,,27.7666666587194,2019-10-29
Minerva McGonagall,The Atom,6,2019-10-30T12:00:55Z,2019-10-30T12:22:17.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:21:22.:00Z,,21.3833333174388,2019-10-30
Minerva McGonagall,The Atom,6,2019-10-31T12:14:25Z,2019-10-31T12:57:17Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:42:52Z,,42.8666666666667,2019-10-31
Minerva McGonagall,The Atom,6,2019-12-09T09:16:57Z,2019-12-09T10:31:50Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,Other,1899-12-30T01:14:53Z,[ISLA facilitator notes],74.8833333333333,2019-12-09
Minerva McGonagall,The Atom,6,2020-01-27T09:27:04Z,2020-01-27T10:11:32Z,[teacher report of what happened],No,No,Yes,No,No,No,No,No,Student not ready,1899-12-30T00:44:28Z,,44.4666666666667,2020-01-27
Minerva McGonagall,Bucky Barnes,6,2019-12-10T10:51:40Z,2019-12-10T10:59:12Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Student not ready,1899-12-30T00:07:32Z,,7.53333333333333,2019-12-10
Minerva McGonagall,Bucky Barnes,6,2019-12-16T10:46:29Z,2019-12-16T11:35:05Z,[teacher report of what happened],No,Yes,No,Yes,Yes,No,No,No,Stayed until end of period,1899-12-30T00:48:36Z,[ISLA facilitator notes],48.6,2019-12-16
Minerva McGonagall,Hawkman,6,2019-09-30T08:24:42Z,2019-09-30T09:23:30Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T00:58:48Z,,58.7999999920527,2019-09-30
Minerva McGonagall,Aquaman,6,2019-11-01T11:15:03Z,2019-11-01T13:15:03Z,[teacher report of what happened],No,Yes,No,Yes,No,No,No,No,ISS,1899-12-30T02:00:00Z,,120.000000007947,2019-11-01
Cormac McLaggen,Scarlet Witch,7,2019-11-05T13:45:00Z,2019-11-05T14:23:17Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:38:17Z,,38.2833333333333,2019-11-05
Cormac McLaggen,Hawkeye,7,2019-12-10T13:57:45Z,2019-12-10T14:35:15Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:37:30Z,,37.5,2019-12-10
Cormac McLaggen,Nick Fury,7,2019-10-23T14:38:19Z,,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,,,,2019-10-23
Cormac McLaggen,Cosmic Boy,7,2019-10-28T11:20:18Z,2019-10-28T11:49:31Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:29:13Z,,29.2166666666667,2019-10-28
Cormac McLaggen,Cosmic Boy,7,2019-12-05T11:29:50Z,2019-12-05T11:54:15Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Teacher not ready,1899-12-30T00:24:25Z,,24.4166666666667,2019-12-05
Cormac McLaggen,Cosmic Boy,7,2019-12-11T11:47:47Z,2019-12-11T12:08:45Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Not enough time left in period,1899-12-30T00:20:58Z,[ISLA facilitator notes],20.9666666587194,2019-12-11
Cormac McLaggen,Cosmic Boy,7,2020-01-09T11:52:52Z,2020-01-09T12:07:12Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Not enough time left in period,1899-12-30T00:14:20Z,,14.3333333333333,2020-01-09
Cormac McLaggen,Cosmic Boy,7,2020-01-10T10:36:46Z,2020-01-10T11:08:56Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,,1899-12-30T00:32:10Z,[ISLA facilitator notes],32.1666666666667,2020-01-10
Cormac McLaggen,Cosmic Boy,7,2020-01-13T11:23:29Z,2020-01-13T11:50:48Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Teacher not ready,1899-12-30T00:27:18.:00Z,[ISLA facilitator notes],27.3166666666667,2020-01-13
Graham Montague,Scarlet Witch,6,2019-11-27T09:47:40Z,2019-11-27T10:37:27.:00Z,[teacher report of what happened],Yes,No,Yes,Yes,Yes,Yes,No,No,Not enough time left in period,1899-12-30T00:49:47.:00Z,,49.7999999841054,2019-11-27
Graham Montague,Lightning Lad,6,2019-12-13T08:17:07Z,2019-12-13T13:23:41Z,[teacher report of what happened],Yes,Yes,Yes,Yes,No,No,No,No,ISS,1899-12-30T05:06:34Z,,306.566666666667,2019-12-13
Graham Montague,Lightning Lad,6,2020-02-25T12:31:11Z,2020-02-25T13:42:26Z,[teacher report of what happened],No,No,No,Yes,No,No,No,No,Teacher not ready,,[ISLA facilitator notes],71.2500000079473,2020-02-25
Graham Montague,Hawkman,6,2019-12-06T12:14:32Z,2019-12-06T15:05:04Z,[teacher report of what happened],Yes,Yes,Yes,Yes,Yes,No,No,No,ISS,1899-12-30T02:50:32Z,,170.533333333333,2019-12-06
Alastor Moody,Scarlet Witch,6,2019-12-09T14:01:09Z,2019-12-09T14:11:58Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,No,Stayed until end of period,1899-12-30T00:10:49Z,,10.8166666666667,2019-12-09
Theodore Nott,Scarlet Witch,6,2019-12-09T14:01:31.:00Z,2019-12-09T14:12:45Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,No,Stayed until end of period,1899-12-30T00:11:13Z,,11.216666674614,2019-12-09
Theodore Nott,Scarlet Witch,6,2020-02-18T12:26:52Z,2020-02-18T13:24:54Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,Student not ready,1899-12-30T00:58:02Z,,58.0333333253861,2020-02-18
Bob Ogden,Scarlet Witch,6,2019-12-12T13:11:54Z,,,,,,,,,,,,,,,2019-12-12
Bob Ogden,Wonder Girl,6,2019-10-18T12:23:07Z,2019-10-18T12:45:38.:00Z,,,,,,,,,,,1899-12-30T00:22:32Z,,22.533333325386,2019-10-18
Bob Ogden,Wonder Girl,6,2019-11-22T12:25:40Z,,,,,,,,,,,,,,,2019-11-22
Bob Ogden,Wonder Girl,6,2019-12-02T13:11:34Z,2019-12-02T13:40:11Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:28:37Z,[ISLA facilitator notes],28.6166666666667,2019-12-02
Bob Ogden,Wonder Girl,6,2020-01-22T13:30:56Z,2020-01-22T13:45:00Z,,,,,,Yes,Yes,Yes,Yes,,1899-12-30T00:14:04Z,,14.0666666666667,2020-01-22
Bob Ogden,Dr. Manhattan,6,2019-10-21T14:05:33Z,2019-10-21T14:07:34.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,Yes,Yes,,1899-12-30T00:02:01.:00Z,[ISLA facilitator notes],2.03333332538605,2019-10-21
Bob Ogden,Shazam!,6,2019-11-19T13:51:58Z,2019-11-19T14:05:27Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:13:29Z,,13.4833333333333,2019-11-19
Garrick Ollivander,Scarlet Witch,6,2019-12-16T10:49:17.:00Z,2019-12-16T10:58:09Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,No,,1899-12-30T00:08:51Z,,8.85000000794729,2019-12-16
Garrick Ollivander,Wonder Girl,6,2019-09-23T08:49:57Z,2019-09-23T09:20:15Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:30:18Z,,30.3,2019-09-23
Garrick Ollivander,Wonder Girl,6,2019-10-11T09:31:21Z,2019-10-11T09:46:50Z,,,,,,,,,,,1899-12-30T00:15:28.:00Z,,15.483333325386,2019-10-11
Garrick Ollivander,Wonder Girl,6,2019-10-16T10:14:25Z,2019-10-16T11:04:25Z,[teacher report of what happened],,,,,,,,,,1899-12-30T00:49:59.:00Z,,50,2019-10-16
Garrick Ollivander,Wonder Girl,6,2019-10-18T09:29:25Z,2019-10-18T09:54:51Z,[teacher report of what happened],No,Yes,Yes,Yes,Yes,No,Yes,Yes,,1899-12-30T00:25:25.:00Z,,25.4333333333333,2019-10-18
Garrick Ollivander,Superman,6,2019-09-13T13:43:24Z,2019-09-13T14:09:56Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:26:32Z,[ISLA facilitator notes],26.5333333333333,2019-09-13
Garrick Ollivander,The Atom,6,2019-09-17T12:04:38Z,2019-09-17T12:41:40Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,1899-12-30T00:37:01.:00Z,,37.0333333333333,2019-09-17
Garrick Ollivander,The Atom,6,2019-09-17T12:59:12Z,2019-09-17T13:35:12Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Student not ready,1899-12-30T00:36:00Z,[ISLA facilitator notes],36,2019-09-17
Garrick Ollivander,The Atom,6,2019-10-11T09:57:55Z,2019-10-11T10:10:54Z,[teacher report of what happened],,,,,,,,,,1899-12-30T00:12:59Z,,12.9833333333333,2019-10-11
Garrick Ollivander,Saturn Girl,6,2019-10-16T11:10:35Z,2019-10-16T11:17:04Z,[teacher report of what happened],No,Yes,Yes,Yes,No,No,No,Yes,,1899-12-30T00:06:29Z,,6.48333332538605,2019-10-16
Pansy Parkinson,Scarlet Witch,6,2019-12-17T13:47:18Z,2019-12-17T14:10:20Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:23:02Z,,23.0333333333333,2019-12-17
Pansy Parkinson,Scarlet Witch,6,2020-02-20T13:48:07Z,2020-02-20T14:15:35Z,[teacher report of what happened],No,No,Yes,Yes,No,No,No,No,Stayed until end of period,1899-12-30T00:27:28Z,,27.4666666666667,2020-02-20
Pansy Parkinson,Wonder Girl,6,2020-02-04T10:31:44Z,2020-02-04T10:56:44Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,No,Stayed until end of period,1899-12-30T00:25:00Z,,25.0000000079473,2020-02-04
Pansy Parkinson,Wonder Girl,6,2020-02-12T10:58:08Z,2020-02-12T11:21:01Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,No,,1899-12-30T00:22:53Z,,22.8833333333333,2020-02-12
Pansy Parkinson,Wonder Girl,6,2020-03-02T10:16:39Z,2020-03-02T10:25:27Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,,,8.80000000794729,2020-03-02
Pansy Parkinson,Wonder Girl,6,2020-03-10T10:16:27Z,2020-03-10T10:24:11.:00Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,No,Yes,,,,7.74999999205271,2020-03-10
Pansy Parkinson,Batman,6,2019-11-01T09:52:57Z,2019-11-01T10:03:33Z,[teacher report of what happened],No,No,Yes,Yes,Yes,Yes,Yes,Yes,,1899-12-30T00:10:35.:00Z,,10.6,2019-11-01
Pansy Parkinson,Batman,6,2020-02-07T11:51:04Z,2020-02-07T12:29:21Z,[teacher report of what happened],No,No,Yes,Yes,Yes,No,No,Yes,,1899-12-30T00:38:17Z,[ISLA facilitator notes],38.2833333333333,2020-02-07
